,importance,stddev,p_value,n,p99_high,p99_low
ATS7se,-0.0003085668986725724,0.00025653736399698586,0.9136897921856927,3,0.0011614206454114546,-0.0017785544427565995
ATSC4Z,-0.00030935001487752967,0.0005864430613567104,0.7713285944281668,3,0.003051033759546058,-0.003669733789301117
TIC0,-0.0003107798609119176,0.00037062549588376365,0.8582281004020511,3,0.001812945330540114,-0.002434505052363949
n12FAHRing,-0.000312200497117517,0.00014621553316733563,0.9670190783793456,3,0.0005256307223149616,-0.0011500317165499957
ATSC0Z,-0.000314107241330223,0.00044764595682299566,0.8258860460824086,3,0.002250953732388643,-0.002879168215049089
BCUTpe-1h,-0.0003148716198808262,8.585164827833607e-05,0.9880521019516153,3,0.0001770678451622453,-0.0008068110849238977
AATS1v,-0.0003163296271341635,0.0006614742154681432,0.7526958207150576,3,0.0034739909808313447,-0.004106650235099671
SpAD_Dzm,-0.00031765550479545546,0.0004692943364247425,0.8191076839627849,3,0.002371453084710655,-0.003006764094301566
ATSC2s,-0.0003209595208246337,0.0024250420733011916,0.5800045358042651,3,0.013574800481115432,-0.0142167195227647
n4ARing,-0.00032150683692167004,0.00022715287739762842,0.9331016358956936,3,0.0009801043403931601,-0.0016231180142365002
AATS3are,-0.00032220281408442314,0.00014933490074866868,0.9676350300447918,3,0.0005335027275073529,-0.0011779083556761993
CIC2,-0.00032326574129456126,0.0010480866226238513,0.6766902174996636,3,0.0056823868325592015,-0.0063289183151483235
Xc-3d,-0.00032423943189248866,0.00035154569690016256,0.8743786877308797,3,0.0016901563955537206,-0.002338635259338698
AATS5Z,-0.0003293562942106032,0.0004139784203324114,0.8489385063518966,3,0.002042785961899023,-0.0027014985503202296
JGI9,-0.0003297628164685336,0.0005680397031610566,0.7897313871783516,3,0.002925167674677201,-0.0035846933076142686
AATS7v,-0.0003324843412536582,0.0011924589413955737,0.66158166008826,3,0.006500437629144827,-0.007165406311652143
ATS3m,-0.00033572735977749346,0.00018746338785454199,0.9549481879454015,3,0.0007384586411405144,-0.0014099133606955013
MATS3d,-0.0003360096326032365,0.0013437240778399558,0.6464163301328361,3,0.00736367834397447,-0.008035697609180943
ATS3p,-0.0003360864759612096,2.6238488506916978e-05,0.9989872476882076,3,-0.00018573702713311206,-0.00048643592478930716
ATSC6dv,-0.0003372689540342237,0.0009346024566581342,0.702124723650305,3,0.005018106764155236,-0.005692644672223684
n9FARing,-0.0003383003792097143,0.0004109533164388139,0.8549977015963016,3,0.0020165076961245897,-0.002693108454544018
Xch-4d,-0.0003408163541307833,0.0004770381493659286,0.8292544041634254,3,0.002392665142268508,-0.0030742978505300745
AATS3se,-0.0003420856694877905,0.0003213884870394767,0.8967208944174991,3,0.001499506001211657,-0.002183677340187238
MID_O,-0.00034240120857257733,0.0007881824396917064,0.7348536937542962,3,0.004173971575339637,-0.0048587739924847925
AATS0m,-0.00034894397484123524,6.870266037336026e-05,0.9936618149782378,3,4.472988779134974e-05,-0.0007426178374738202
GATS5dv,-0.0003500553213866923,0.00011067017178462785,0.9841303087154419,3,0.00028409703556570037,-0.000984207678339085
AATSC3v,-0.0003532265313716347,0.000428523992866025,0.8552279413582309,3,0.0021022634683681707,-0.0028087165311114397
AATS7Z,-0.00035414130644369674,0.0005446302885767824,0.8114834602031428,3,0.0027666506431772,-0.003474933256064594
Xch-5d,-0.0003571692422587776,0.0009371966849950472,0.7114755803848163,3,0.0050130716919848115,-0.005727410176502366
MATS6s,-0.0003625412230460201,0.00016810926396226014,0.9676077371543382,3,0.0006007435017185163,-0.0013258259478105565
ZMIC2,-0.0003635361008910524,0.0007139765221889554,0.7645735853430287,3,0.003727628546760542,-0.004454700748542647
ATSC5are,-0.00036363107594154326,0.0005558475918848974,0.8126373197204012,3,0.002821437265563288,-0.003548699417446374
MATS5i,-0.0003656068835780439,0.0002153203242300391,0.9506089955621636,3,0.0008682024519307222,-0.00159941621908681
Xc-3dv,-0.00036577255056657876,0.00038031117376818564,0.8811670013074279,3,0.0018134526492439929,-0.0025449977503771504
SMR_VSA7,-0.0003692892468840636,0.00016173523685279222,0.9708033798825804,3,0.0005574715957036766,-0.0012960500894718039
MATS4c,-0.0003694753294713656,0.0005075080001064776,0.8327544826327102,3,0.0025386017905862117,-0.003277552449528943
nBonds,-0.00037061454852497605,0.00015274181954227307,0.9738889986737215,3,0.0005046130155600345,-0.0012458421126099865
TMPC10,-0.00037411038277597913,0.0005621168108373824,0.8159063598204261,3,0.002846881278543569,-0.0035951020440955278
IC5,-0.0003755266887074393,0.00019204826625296453,0.9613911940705838,3,0.0007249311738677276,-0.0014759845512826062
TopoPSA(NO),-0.0003815273745157999,0.0020077669978960425,0.6133375445608225,3,0.011123200172169525,-0.011886254921201125
n12FHRing,-0.0003841749934547038,0.00012392360161801258,0.9835110798829505,3,0.0003259209861650525,-0.00109427097307446
SaaNH,-0.0003871845892859567,0.00011735377974577392,0.9853581059740462,3,0.0002852655824539185,-0.001059634761025832
VSA_EState6,-0.0003876314753470019,0.00040093830660706633,0.881999650382498,3,0.001909789483049744,-0.002685052433743748
n9FaHRing,-0.0003897365939229032,0.0004560728173320229,0.8615106675734238,3,0.0022236112249985557,-0.0030030844128443625
AATSC1dv,-0.00039012443823024007,0.0004480743551123338,0.8647175115686166,3,0.0021773913051932113,-0.0029576401816536918
n9FaRing,-0.00039559842438519066,0.0004889171223407631,0.8519480479688888,3,0.002405950904463345,-0.0031971477532337263
ATSC7dv,-0.0003974651579975452,0.00016189494689411365,0.9744495845328013,3,0.0005302108408378066,-0.001325141156832897
AATSC4dv,-0.0003995571243995781,0.001133618435390656,0.6981628816876531,3,0.006096202221548432,-0.006895316470347588
GATS5i,-0.00040134586257049393,0.0002666111142501496,0.939512278588638,3,0.0011263653875797496,-0.0019290571127207376
GATS7se,-0.0004059039897812052,0.0006273969012616974,0.8105202454217618,3,0.0031891498288214035,-0.004000957808383814
ATSC8c,-0.00040657488735584835,0.0004451583009333831,0.872760628204545,3,0.002144231542250135,-0.0029573813169618316
ATS6dv,-0.0004068173037446628,0.00051158812879437,0.8488522315866305,3,0.0025246394061551655,-0.0033382740136444914
C1SP3,-0.00040952481851948736,0.0004193561285861552,0.8835885920525625,3,0.0019934323022381367,-0.0028124819392771117
MIC3,-0.0004105321496166899,0.00017747508868489113,0.9714900830894287,3,0.0006064197894196186,-0.0014274840886529983
ATS5m,-0.00041067957846422737,0.0003648689266015257,0.9047248716844953,3,0.0016800598326332284,-0.002501418989561683
ATS2are,-0.0004120991731945874,0.00037326567307774,0.9020064062132389,3,0.0017267545263579857,-0.0025509528727471606
NdssC,-0.0004121945216617832,0.0010862091424316146,0.7107348065820089,3,0.005811904318238304,-0.006636293361561871
GATS2are,-0.0004148171897461195,0.00022484275601947185,0.9572242294597977,3,0.0008735567358939321,-0.001703191115386171
AATSC0c,-0.00041663776105582695,0.00039820992130084134,0.8941779221354225,3,0.0018651492469754674,-0.0026984247690871213
ATS8dv,-0.0004185067016612513,0.0006869812743410732,0.7990014936240053,3,0.00351797218221866,-0.004354985585541163
AATS6pe,-0.00041939860832744075,0.0001651731254127835,0.9759955637598859,3,0.0005270617169492833,-0.0013658589336041649
n4Ring,-0.0004211069377101362,0.0002063091417913775,0.9642353293962961,3,0.0007610673231416029,-0.0016032811985618753
Xp-6dv,-0.0004222970619729057,0.0001553914057503727,0.9788546069110228,3,0.00046811292490697335,-0.0013127070488527846
ATSC2d,-0.0004227171606098201,0.0008389008471088828,0.7625907659159475,3,0.0043842777221554255,-0.005229712043375066
Xp-4d,-0.00042390649356564375,0.00013666793403761734,0.9835275651003673,3,0.00035921592408481336,-0.0012070289112161008
MATS8pe,-0.0004258750330400722,0.00023362042671804981,0.9563183193502927,3,0.0009127959190913426,-0.001764545985171487
AATSC4Z,-0.0004277995005327699,0.0003875550983962008,0.9019812456137248,3,0.0017929341907020407,-0.0026485331917675803
ATS7m,-0.0004280463230385741,0.00011619400942058525,0.9881536837334645,3,0.00023775823612673033,-0.0010938508822038785
ATS6Z,-0.0004338895221085807,0.0001338715911677291,0.9848513543752856,3,0.0003332095408005678,-0.0012009885850177292
n3Ring,-0.00043616217213759967,0.00023398378807525262,0.957991475559421,3,0.0009045908808650782,-0.0017769152251402775
ATSC2are,-0.00043789520354931,0.002083877486710405,0.6246198374611494,3,0.011502953884217158,-0.012378744291315778
AATS0dv,-0.0004387088786232951,0.00011959867847559613,0.9880555593391291,3,0.000246604811783621,-0.001124022569030211
GATS8Z,-0.00043956790294056675,0.0005540885689497151,0.8484264939992932,3,0.0027354210420810817,-0.003614556847962215
ATSC1c,-0.0004404381065394129,0.0008385784267817363,0.7704987787397468,3,0.004364709271996897,-0.005245585485075723
ATSC3c,-0.0004414125043012233,0.0013694475146940534,0.6835968752437991,3,0.007405673618017934,-0.00828849862662038
n5ARing,-0.0004435713744474305,0.0005668268071991678,0.8459701897337303,3,0.002804409088334143,-0.0036915518372290035
AXp-3dv,-0.0004456584599423404,0.0006314067900745221,0.8269856037085596,3,0.00317237246622922,-0.004063689386113901
BCUTse-1l,-0.0004477008601383818,0.0009064815696528417,0.7587836930228415,3,0.004746539057081126,-0.0056419407773578905
AATS5v,-0.0004485187599487424,0.0002656613038623341,0.9501243389497642,3,0.001073749971351316,-0.0019707874912488006
piPC3,-0.0004515644041662714,0.0002870329791029896,0.9437901078770384,3,0.0011931663962472035,-0.002096295204579746
BCUTs-1l,-0.0004571255196725114,0.0013190004392723406,0.6953595523204126,3,0.007100893266216633,-0.008015144305561656
ATSC6d,-0.00046411193583291893,0.00033133316410632576,0.9319702710741192,3,0.001434463837261757,-0.002362687708927595
n9FHRing,-0.0004667620828166334,0.0008420344726816775,0.7808462124642995,3,0.004358188821980107,-0.005291712987613374
GGI8,-0.00047074933478796765,0.0004196564916749477,0.9042516184004964,3,0.0019339288997768161,-0.0028754275693527514
SpMAD_A,-0.0004734618298252539,0.00029648448640798064,0.945184197986803,3,0.0012254271555585759,-0.002172350815209084
ATS2Z,-0.0004782054200280402,0.0005114291740287492,0.8766197436255113,3,0.002452340461437696,-0.003408751301493777
nO,-0.00048205350340054426,0.000687968909696894,0.8256197529699664,3,0.003460084640590774,-0.004424191647391862
ATS4i,-0.0004888708636085296,0.00029691289311083836,0.9479467974908935,3,0.0012124729396902857,-0.0021902146669073447
SIC3,-0.0004907775905732178,0.00035456408368399303,0.9306570613620181,3,0.0015409139278644633,-0.002522469109010899
ATSC3m,-0.0004916341683597706,3.834949891659088e-05,0.9989889672908372,3,-0.0002718872868493064,-0.0007113810498702348
GATS4dv,-0.0004944974839976209,0.00019448141566326448,0.9760569514454938,3,0.0006199025945195416,-0.0016088975625147836
GhoseFilter,-0.0004988079637917586,0.0007942169001272903,0.8048479875329603,3,0.004052142947600087,-0.005049758875183604
AATS6p,-0.0005002291925240895,0.00043554958420950524,0.9075137450204716,3,0.001995518224707781,-0.00299597660975596
Xpc-6dv,-0.0005085284712438668,0.00021820753615751405,0.9718768601731634,3,0.000741824908782987,-0.0017588818512707205
MATS2d,-0.000512318705485774,0.00012425936193399644,0.9904747484879668,3,0.0001997012179782786,-0.0012243386289498264
AATS3s,-0.0005126601426993874,0.00035460064393270344,0.9353665965227035,3,0.0015192408700177061,-0.0025445611554164808
AMID,-0.0005143714918401932,0.0008830819865511669,0.7903751801431195,3,0.004545786219340021,-0.005574529203020408
MATS8se,-0.000515156956592396,0.0004942473994802321,0.8936096885784601,3,0.002316935451359529,-0.0033472493645443214
AATSC6Z,-0.0005178894618428354,0.00037857393077571203,0.929341240896582,3,0.0016513811429715334,-0.002687160066657204
SMR_VSA4,-0.0005202444743922877,0.0005092321518159197,0.8905842460447118,3,0.002397712226157981,-0.003438201174942556
AATSC3d,-0.000520899989644367,0.000665223244306702,0.8460838613634267,3,0.0032909029693098182,-0.004332702948598552
ATS3s,-0.0005239072097265041,0.0004010099373994752,0.9240059767607404,3,0.0017739242010541487,-0.002821738620507157
ATS4p,-0.0005243786672471199,0.0004329034138299379,0.914604435165763,3,0.0019562059002661662,-0.003004963234760406
n3HRing,-0.0005245217193391808,0.0006090508026345587,0.8628476334097708,3,0.0029654069196628926,-0.004014450358341254
MIC2,-0.0005275945307079052,0.0008402321309930714,0.8048068609237428,3,0.004287028756344758,-0.005342217817760567
ATS3se,-0.0005510119948962666,2.2188640320288645e-05,0.9997299550400924,3,-0.0004238686252802595,-0.0006781553645122737
BIC3,-0.0005512684800225524,0.00015042878825402044,0.9880333728296352,3,0.00031070515828013844,-0.0014132421183252432
PEOE_VSA10,-0.000562177709685141,0.0011981888781208113,0.7491174508862859,3,0.0063035774335629255,-0.0074279328529332075
AATS6Z,-0.0005622872534966442,0.00040656108793890605,0.9305654897736108,3,0.0017673528654626527,-0.002891927372455941
AATSC5dv,-0.0005626385312142249,0.00032169488893148406,0.953061284808688,3,0.001280708856304469,-0.0024059859187329185
MATS4m,-0.0005636446554577734,0.0005641487525442979,0.8871597945189104,3,0.0026689902571719656,-0.0037962795680875124
AATS7i,-0.0005691531670433495,0.0020258116925254608,0.6626848655272303,3,0.011038972480911763,-0.01217727881499846
GATS3c,-0.0005767272899804832,0.0023163900812254693,0.6458369287484029,3,0.012696444748542665,-0.013849899328503631
AATS2Z,-0.0005800819758554251,0.000250371915001903,0.9715734428458171,3,0.0008545768617772342,-0.0020147408134880843
ATS8s,-0.0005831802824838306,0.00010742669996422715,0.9944387236981357,3,3.238662125702675e-05,-0.001198747186224688
Xch-6d,-0.000583227828834613,0.001770602499643323,0.6870636067349181,3,0.009562520842810382,-0.010728976500479607
PEOE_VSA1,-0.0005992022815040077,0.0008767640597463918,0.8209258776373224,3,0.004424753008466472,-0.005623157571474488
ATS5pe,-0.0006041589173781207,0.00035472744439278743,0.9508670211402357,3,0.0014284686760366286,-0.0026367865107928697
TSRW10,-0.0006050203148003641,0.00020071334640107082,0.982608739056881,3,0.0005450894179263792,-0.0017551300475271074
ATS3i,-0.0006058739861977506,0.00044482593050882606,0.9288480866252662,3,0.00194302792401773,-0.003154775896413231
MINssCH2,-0.0006168188091354813,0.000553974787348486,0.9032072591071454,3,0.0025575181546934602,-0.0037911557729644225
GATS4s,-0.0006259258036955077,0.00022602902864519636,0.9795880412153272,3,0.0006692455956401237,-0.0019210972030311389
AATS2s,-0.0006311507798529107,0.00014140519846512958,0.9918383653942286,3,0.00017911668830004228,-0.0014414182480058635
MPC9,-0.0006338211186172801,0.0005014766778674774,0.9199861086236304,3,0.0022396958561750973,-0.0035073380934096576
n10FAHRing,-0.0006359545790110369,8.60726378227999e-05,0.996974681053449,3,-0.00014274881937183616,-0.0011291603386502378
AATS3pe,-0.000636402327733728,0.00017331213617231462,0.9880795543884343,3,0.0003566954317602481,-0.001629500087227704
SRW07,-0.000637004822905555,0.00011331140913213557,0.9948083524455087,3,1.2282116944678295e-05,-0.0012862917627557884
SpMAD_Dzm,-0.0006380458632981867,0.000543321569736063,0.9105243103351337,3,0.0024752469822366947,-0.003751338708833068
BCUTm-1h,-0.0006389828559502098,0.00035187365438258197,0.9560244668842673,3,0.0013772922042386863,-0.002655257916139106
MAXdO,-0.000642537238696043,0.0002635790801164461,0.9741126324244058,3,0.0008678001196345508,-0.002152874597026637
ATSC5dv,-0.0006458437682295148,0.0002646213758174404,0.9741693060339879,3,0.0008704660600518184,-0.002162153596510848
RPCG,-0.0006565030141244543,0.0010300558547822554,0.8076598399390666,3,0.005245831260498135,-0.006558837288747043
ATS7are,-0.0006668403108669452,6.326525178275938e-05,0.9985065648417869,3,-0.0003043234024329412,-0.0010293572193009492
ATSC8pe,-0.0006716536855096619,0.0004114867579184978,0.9471734582385242,3,0.0016862110686585384,-0.0030295184396778624
SRW09,-0.0006743435959895017,0.0002473273624370352,0.9789836842564474,3,0.000742869617824721,-0.0020915568098037246
BCUTse-1h,-0.000676073651171801,0.00019129600662788932,0.987167868823926,3,0.0004200736803308206,-0.0017722209826744224
GGI2,-0.000677283880277361,0.0004887102570114772,0.930792448713768,3,0.0021230800872943005,-0.0034776478478490223
VE1_A,-0.0006817776940613399,0.0003332713393723211,0.9643782366955187,3,0.0012279040382389447,-0.0025914594263616243
ATS6s,-0.0006857686714046111,0.0004195841573453897,0.9472906138968645,3,0.0017184950794303824,-0.0030900324222396043
ATS5Z,-0.0006872959928082567,0.0003587186352446992,0.9599744964371507,3,0.001368201566785927,-0.0027427935524024405
ETA_dAlpha_B,-0.0006891994220862285,0.0017980861643655266,0.7124729225700468,3,0.009614033696182672,-0.010992432540355129
AATSC5v,-0.000691424518610965,0.0002952709842474159,0.9721227763944662,3,0.0010005109648230665,-0.0023833600020449963
MDEO-11,-0.00069287012656342,0.00254295267009584,0.6582713679991963,3,0.013878530670554085,-0.015264270923680923
ATSC8Z,-0.0006984489600959654,0.0010021818574415177,0.8246093886455033,3,0.0050441642187130835,-0.006441062138905014
SdO,-0.0007049712464393861,0.0012909651398676216,0.7779663939286541,3,0.006692402164922221,-0.008102344657800993
ATSC7Z,-0.0007067939170051588,0.0007865671965102237,0.8700509407663377,3,0.0038003233443568434,-0.005213911178367161
AXp-2dv,-0.0007163109599309289,0.00030603843440842195,0.9720993899235262,3,0.0010373232069682153,-0.002469945126830073
AATS4se,-0.0007181081748232806,0.00039409145199685786,0.956286968756261,3,0.0015400795473838277,-0.002976295897030389
n6Ring,-0.0007198279859575255,0.0006419202091522675,0.9042038713682669,3,0.0029584459974016136,-0.004398101969316665
GATS8pe,-0.0007247431068663582,0.0008641838234342722,0.858252340735161,3,0.004227126033966537,-0.0056766122476992545
MATS8dv,-0.0007251704790057397,0.0002536442490689029,0.9807780654011531,3,0.0007282391957121099,-0.0021785801537235893
AATSC4d,-0.000730727749728081,0.00016842509250275786,0.9913742225922,3,0.00023436670759690746,-0.0016958222070530694
AATS5se,-0.0007326524586272661,0.000335839787094302,0.9682764172314475,3,0.0011917467639446784,-0.0026570516811992104
AATS2p,-0.0007330794979437302,0.0008323472212528885,0.8666729705293915,3,0.004036362381910752,-0.005502521377798212
PEOE_VSA2,-0.0007331355869385862,0.0013071229890338281,0.7831053129848203,3,0.006756824091949301,-0.008223095265826473
SM1_Dzse,-0.0007396029267842849,0.0016055204723304849,0.7456907728828255,3,0.00846020742179888,-0.00993941327536745
ATS5dv,-0.0007420460315944825,0.0006744400481453033,0.901515943760458,3,0.003122570235440505,-0.00460666229862947
SM1_DzZ,-0.000742889832581343,0.0007719774297730295,0.8812580704238993,3,0.0036806264474631037,-0.00516640611262579
ATSC8m,-0.0007480074312387064,0.0006968801190321241,0.89794917375252,3,0.0032451929304405875,-0.004741207792918
ATSC7v,-0.0007484087439368162,9.067020653595632e-05,0.9975715605188706,3,-0.0002288584057297552,-0.0012679590821438771
MATS8are,-0.0007556796695534773,0.0004371917831982937,0.9520973240539289,3,0.0017494777299936972,-0.003260837069100652
ATSC2i,-0.000759900530615328,0.0003569181916296784,0.9668469193527336,3,0.0012852802874069058,-0.002805081348637562
GATS7dv,-0.0007632353827555782,8.933094294756359e-05,0.9977323642857462,3,-0.000251359173425922,-0.0012751115920852344
MINaaO,-0.0007636152382382392,0.0009642528030970867,0.8481114412815116,3,0.004761660253083481,-0.00628889072955996
ATS6i,-0.000763664286715963,0.00023724275966034039,0.9846514881803132,3,0.0005957630348687335,-0.0021230916083006595
ATS4are,-0.0007670882636865439,0.00038439555908631776,0.9627631553013838,3,0.0014355409169295856,-0.0029697174443026734
SM1_Dzare,-0.0007678061236409869,0.0009625279373178307,0.8494121728910222,3,0.004747585695488824,-0.006283197942770797
IC1,-0.0007690797588735624,0.001001829310708887,0.8424949498032827,3,0.0049715132880622966,-0.006509672805809422
AATSC5i,-0.0007778859000276602,0.00022055723285763446,0.9871169861549703,3,0.00048593150265747954,-0.0020417033027128
ATSC2v,-0.00077994141564978,0.0004850142416579601,0.9458236443853043,3,0.0019992439740813563,-0.003559126805380916
Xch-6dv,-0.000781821942540506,0.0012259237565108558,0.8077780029227439,3,0.006242857129506211,-0.007806501014587223
AATSC4pe,-0.0007834504444143761,0.0018895112258294103,0.7263905620548707,3,0.010043658414507276,-0.01161055930333603
SM1_Dzv,-0.0007842560200282215,0.0008800992152656286,0.8686480897623098,3,0.00425881008091527,-0.005827322120971714
AETA_beta,-0.0007896161642067338,0.00023974637386778072,0.9853092051925711,3,0.000584157144421676,-0.0021633894728351434
GATS1d,-0.0007947814240223764,4.2142428707510305e-05,0.9995320683062722,3,-0.0005533006341978691,-0.0010362622138468838
EState_VSA2,-0.0007982425283005931,0.0009118518829923765,0.8656424080314203,3,0.004426769879888446,-0.006023254936489631
ATSC4c,-0.0008026667299456669,0.0016701622656530774,0.7536276593444265,3,0.00876754826274455,-0.010372881722635884
Xch-5dv,-0.0008073813889180048,0.0010417315431038659,0.8442267198261065,3,0.005161855874547865,-0.006776618652383874
BCUTZ-1l,-0.0008148731320840596,0.0006470984577637186,0.919530627097896,3,0.0028930727900539194,-0.004522819054222039
ATSC7m,-0.0008161268486109874,0.0005465214624260837,0.9387051346507063,3,0.0023155017368856994,-0.003947755434107674
ETA_epsilon_2,-0.0008164813997281565,0.001079724871063101,0.8397472121936564,3,0.005370461846165408,-0.007003424645621721
AATS8m,-0.0008250018551679839,2.9148365640767886e-05,0.9997920799573958,3,-0.0006579784876758354,-0.0009920252226601322
GATS7c,-0.0008286029996440828,0.0006036595983070061,0.9297216593354601,3,0.0026304334407104392,-0.004287639439998605
MATS3p,-0.0008332913847030055,0.00111348801000845,0.837839290196569,3,0.005547118391467312,-0.007213701160873323
SssNH,-0.000834083204340678,0.0006421379248449252,0.9233131183844373,3,0.0028454383140806925,-0.004513604722762048
SlogP_VSA10,-0.0008344719692000938,0.00047444469799831553,0.9535150576061701,3,0.0018841487632653181,-0.0035530927016655055
GATS6s,-0.0008419981009019454,0.0005680678863774252,0.9379482883238831,3,0.002413093883198923,-0.004097090085002814
nBondsM,-0.0008472086209793117,0.00038677348738046816,0.9685098446404632,3,0.0013690463524596015,-0.003063463594418225
AATSC2d,-0.0008501987866474195,0.0008704592678197405,0.8836157708932769,3,0.004137629346421549,-0.005838026919716389
GATS8m,-0.0008541789315441214,0.0007787024497649694,0.9010851584792055,3,0.003607872458816591,-0.005316230321904833
ETA_dBeta,-0.000855008576246726,6.824341296102778e-05,0.9989416029729732,3,-0.0004639662522144578,-0.0012460509002789942
GATS2p,-0.0008610586102922128,0.00043317959765027563,0.9625022471306424,3,0.0016211085211386587,-0.003343225741723084
n5HRing,-0.0008617039203760631,0.0006395114707651852,0.9276178029416411,3,0.002802767724911147,-0.0045261755656632735
ATS6pe,-0.000862619989684584,0.00029157534444872434,0.981981103430506,3,0.0008081390678797185,-0.0025333790472488863
ATSC7i,-0.0008660450847717271,0.0014190060658499882,0.7993547263584424,3,0.007265017031402778,-0.008997107200946233
AXp-2d,-0.0008898236930748871,0.002274368007420973,0.7160610040449908,3,0.012142557202564625,-0.013922204588714399
SlogP_VSA5,-0.0008962587446641468,0.0010232211126393516,0.8657416232484373,3,0.004966911699549658,-0.006759429188877951
Xpc-4d,-0.0008964011316704065,0.0005418060941413939,0.9483715285752211,3,0.002208207870650302,-0.004001010133991115
RotRatio,-0.0009002059483313266,0.003909935580001134,0.635698190828683,3,0.02150415851235656,-0.023304570409019214
AATSC2v,-0.000900445976316259,0.00031536143080412496,0.9807307594641629,3,0.0009066099937919673,-0.0027075019464244854
SM1_Dzm,-0.0009036751099299837,0.0008554478335548956,0.8956052560001557,3,0.003998135840127713,-0.005805486059987681
nBridgehead,-0.0009067354058698666,7.945634509879819e-05,0.9987250850066023,3,-0.00045144173724447447,-0.0013620290744952588
ATS4pe,-0.0009074765368262128,0.00021897655194833614,0.9905691924515807,3,0.0003472833889610694,-0.002162236462613495
ATSC0pe,-0.0009115114886448783,0.0009510379296995765,0.8806120367748671,3,0.004538041312662707,-0.0063610642899524636
ATS5d,-0.0009204374903027945,0.0004953062702823041,0.9577631664795084,3,0.0019177223647671203,-0.0037585973453727094
ATS7s,-0.0009297405594611193,0.0009117052533092956,0.8903090925346288,3,0.0042944316443835565,-0.0061539127633057945
ATSC8s,-0.0009363995584692845,0.000625264408394142,0.9389945143734835,3,0.0026464348395221753,-0.004519233956460744
AATS4p,-0.0009430787831687567,0.0004486370127759441,0.9660761318997736,3,0.0016276610510623799,-0.0035138186173998935
ATS5p,-0.000947008532998117,0.0003694663621436541,0.9764124081702655,3,0.0011700746935824403,-0.0030640917595786744
MATS4se,-0.0009480374812729601,0.0012814216688124007,0.8357304448488411,3,0.006394650782631272,-0.008290725745177193
AMID_O,-0.0009506188435921917,0.0008566488000581782,0.9027311891505317,3,0.003958073777708951,-0.0058593114648933355
AATS3i,-0.0009547110615453954,0.0007722398279173568,0.9172199235105251,3,0.003470308788964352,-0.0053797309120551424
Xpc-4dv,-0.0009608970065391557,0.00025982433403381463,0.9882423079096158,3,0.000527925240360218,-0.0024497192534385292
AATS4are,-0.0009662517950649688,0.00029621654225145627,0.9850361687498557,3,0.0007311018405886533,-0.002663605430718591
MATS4pe,-0.0009803738117907617,0.0018671250814080455,0.7704446301760727,3,0.009718459957113755,-0.011679207580695277
BIC4,-0.000983607148183981,0.001703501947963585,0.7886927132576182,3,0.008777647921306668,-0.010744862217674631
nFHRing,-0.0009989328076820403,0.0007069639796795479,0.9329189266596152,3,0.003052049193743759,-0.00504991480910784
AATS0Z,-0.0010082650435026725,0.00038054122200886656,0.9778261589892222,3,0.0011722783582379045,-0.00318880844524325
GATS1dv,-0.0010127831329345138,0.0007033476349592745,0.934942828412356,3,0.0030174768122142185,-0.005043043078083246
AATSC4c,-0.0010140815086239208,0.0016907423169611364,0.7960092865571246,3,0.008674059460259816,-0.010702222477507657
AATS8i,-0.0010189432044962476,0.00025270051001218365,0.9900539652778126,3,0.0004290587407718709,-0.002466945149764366
MZ,-0.0010323570477191273,9.886384717386608e-05,0.9984784787671832,3,-0.0004658562400335946,-0.0015988578554046598
AXp-4d,-0.001042167765743951,0.0005185751831226556,0.9632279862249924,3,0.001929325540277364,-0.004013661071765266
nS,-0.0010536951805536858,0.00028821191858601446,0.9879785574515473,3,0.0005977910738345002,-0.0027051814349418717
ATS2d,-0.0010605245932271041,0.0004705481735368282,0.970101993913054,3,0.0016357686219739128,-0.0037568178084281213
n6aRing,-0.0010619611552419306,0.00025046517008029355,0.9909791443137791,3,0.0003732320443313084,-0.0024971543548151696
MAXaaO,-0.0010637605597212014,0.0009641593383575979,0.9019119184371506,3,0.004460979368278597,-0.006588500487721
n5aRing,-0.0010678727595383464,0.000825103347803372,0.9228788274960037,3,0.003660060922150369,-0.0057958064412270615
SM1_Dzpe,-0.0010737923656052306,0.0015159776454770635,0.8276465456570082,3,0.007612927655371119,-0.00976051238658158
ETA_eta_B,-0.0010750215427918948,0.00024286211216469807,0.9917049199478503,3,0.00031660529179364564,-0.002466648377377435
AETA_beta_s,-0.0010918969052748178,0.0020848435051724285,0.7699556600843709,3,0.01085448757540442,-0.013038281385954054
n5aHRing,-0.0010936405000745812,0.0008258688586126473,0.9256015239546411,3,0.003638679643441619,-0.005825960643590782
ATS5s,-0.0011040512418445392,0.0009886764011124555,0.903618184459492,3,0.00456117417452876,-0.006769276658217838
AATS4pe,-0.0011204182431351721,0.0003240844818964933,0.9866129352577516,3,0.0007366217770638653,-0.0029774582633342096
AATS3v,-0.0011233331219240676,0.00037682657543271897,0.9822384292653853,3,0.0010359249430042258,-0.0032825911868523613
NssNH,-0.001123672446795232,0.0011530277338008645,0.8832622707055423,3,0.005483304331412478,-0.007730649225002942
C4SP3,-0.0011421846212132196,0.0008914310697699456,0.9216625012272659,3,0.00396581426267145,-0.00625018350509789
Xc-6d,-0.0011451934628320763,0.0014552896468798403,0.8469722478449113,3,0.00719377759626457,-0.009484164521928722
