,importance,stddev,p_value,n,p99_high,p99_low
AATS1p,-0.00022878212759983954,0.00013506039373403756,0.9504069187640981,3,0.0005451289058449894,-0.0010026931610446685
GATS6d,-0.00022946477090637907,0.00014601558446830003,0.9436878798563517,3,0.0006072207203075715,-0.0010661502621203296
MATS2c,-0.0002301085472697547,4.2606523959707685e-05,0.9943821811305315,3,1.403155981509016e-05,-0.0004742486543545995
ATS8d,-0.0002326817290587054,0.00014750566817753834,0.9440424110850253,3,0.0006125421070500987,-0.0010779055651675095
AATS0m,-0.00023369974185313835,4.909304030021467e-05,0.9928035799273556,3,4.7608823176705113e-05,-0.0005150083068829819
Sare,-0.00023491156858356418,0.00018435824604790874,0.9209855348355733,3,0.0008214816254417252,-0.0012913047626088535
GATS7s,-0.00023510851408299152,6.665324130822769e-05,0.9871199805229043,3,0.00014682195003869032,-0.0006170389782046734
SpMax_DzZ,-0.00023633343635091433,0.000690024226469608,0.6934105977680411,3,0.003717581900669767,-0.004190248773371596
nHetero,-0.0002368751994701046,3.1995447614997566e-05,0.9969866743369079,3,-5.353773654212342e-05,-0.0004202126623980858
MATS4pe,-0.00023782159534002645,0.0001348511796330572,0.9537313174917081,3,0.0005348906181056561,-0.001010533808785709
MATS5are,-0.00023830884094118895,9.64246390260433e-05,0.9747618466739957,3,0.00031421503356446627,-0.0007908327154468442
TMPC10,-0.00024148776963612653,0.00017790356867632107,0.9284604963259575,3,0.0007779194072668134,-0.0012608949465390666
ATSC8d,-0.0002430219098501866,0.00010333327214457259,0.9723436638526922,3,0.00034908919854863263,-0.0008351330182490058
ATSC4s,-0.00024997837627202535,4.100213988102592e-05,0.9955755185291705,3,-1.5031567874137564e-05,-0.00048492518466991313
AATS2are,-0.00025278645172820596,9.166803750232926e-05,0.9794264528090355,3,0.0002724815685693546,-0.0007780544720257666
AATS6dv,-0.00025506649951367866,2.0496175448449648e-05,0.9989272755514015,3,-0.00013762114129702593,-0.0003725118577303314
ZMIC4,-0.0002567757756985571,0.0015910093458432252,0.5969559247126419,3,0.008859884208919885,-0.009373435760316998
VR3_Dzi,-0.0002611772933287608,0.00011582552541738168,0.9701289184774028,3,0.00040251581163562713,-0.0009248703982931486
MATS8d,-0.00026172000407009843,4.138134962023552e-05,0.995884746207902,3,-2.4600281814562925e-05,-0.0004988397263256339
Xp-4dv,-0.0002622562016827516,0.0006043636511696742,0.7346509644093426,3,0.0032008145396498957,-0.0037253269430153986
SpMax_Dzm,-0.0002648231960670026,0.0005418845697487421,0.7567878958919851,3,0.0028402354801862627,-0.0033698818723202676
SpMAD_Dzm,-0.00026561818170522944,0.00020651364842700406,0.9221271006320088,3,0.0009177279248471504,-0.0014489642882576093
MINssCH2,-0.00026914509134329245,6.180467735197733e-05,0.9914365554552529,3,8.50025636338059e-05,-0.0006232927463203908
AATS5are,-0.0002703526856540443,8.504656902959849e-05,0.984280592635903,3,0.00021697358601553213,-0.0007576789573236207
ATS2p,-0.00027049967389009,0.0002923015404317685,0.8749278492548287,3,0.0014044205671876256,-0.0019454199149678056
TopoPSA(NO),-0.00027189599339581355,0.00015213449185256698,0.9547865693069888,3,0.0005998515156783574,-0.0011436435024699846
AATSC4p,-0.00027251482020872647,5.878556461980434e-05,0.9924204003304561,3,6.433298401239414e-05,-0.000609362624429847
BertzCT,-0.00027402493813956835,0.0001538643227628399,0.9545104644410629,3,0.0006076346938778422,-0.0011556845701569788
AATS1are,-0.0002827892112030143,4.890612808206103e-05,0.9950885061141753,3,-2.5516739105814154e-06,-0.0005630267484954472
ATS6are,-0.0002862648417691442,0.00018951626858323912,0.9398522071583257,3,0.0007996843933758685,-0.001372214076914157
AATSC2pe,-0.00028779621787985987,0.00010016774584908307,0.9809561087829504,3,0.0002861760738088341,-0.0008617685095685539
nBondsS,-0.00028786079532003295,0.0001695097318863825,0.9506204026348806,3,0.0006834487659528152,-0.001259170356592881
MINdssC,-0.000295830515558639,0.00039902304545426777,0.8361172638019205,3,0.001990615784042146,-0.0025822768151594244
Xc-6dv,-0.0002958544202713668,0.0003907407967851572,0.8399813343833414,3,0.001943133676006093,-0.0025348425165488265
GATS4dv,-0.0002982388094401045,0.0001912965362760029,0.9429324689378417,3,0.0007979115570049425,-0.0013943891758851515
MAXssO,-0.00029830790894052234,0.0001726839678291864,0.952049256665333,3,0.0006911903762874076,-0.0012878061941684522
GATS7se,-0.00030000025255766394,0.00015077902933607583,0.9625661497903727,3,0.0005639803059847389,-0.0011639808111000667
AATSC4i,-0.0003030940584477689,7.081386758919627e-05,0.9911433280296135,3,0.00010267725565116741,-0.0007088653725467052
ATS5d,-0.0003055507320823177,1.3717812800347981e-05,0.9996644058165495,3,-0.00022694614351710237,-0.000384155320647533
SMR_VSA4,-0.00031460782087777694,0.00022460013124526011,0.9319706946506704,3,0.000972375837900479,-0.0016015914796560329
MAXsssCH,-0.00031640552472225747,7.887527989553133e-05,0.9899538905359228,3,0.00013555857585193648,-0.0007683696252964514
VE1_Dzp,-0.00031889464308066756,0.00010871010727082092,0.9816889357219173,3,0.00030402632684877606,-0.0009418156130101111
AATS6i,-0.0003194540631722975,0.00026436504781621563,0.9142909843516911,3,0.0011953869772368536,-0.0018342951035814486
ECIndex,-0.00031949457573624923,0.0002604844927588849,0.9162124553627514,3,0.0011731104538652308,-0.0018120996053377293
SpAbs_DzZ,-0.0003243492438681124,0.0002897803344131023,0.9039444717788487,3,0.001336124207136745,-0.0019848226948729697
AATSC7are,-0.000325488368882465,8.747229998531654e-05,0.9883809156797803,3,0.0001757376101616928,-0.0008267143479266228
nHeavyAtom,-0.00032621114971541815,0.00020838490887397992,0.9433211534377055,3,0.0008678574867091557,-0.001520279786139992
SpMAD_DzZ,-0.00033001474360071686,0.00011149858823656018,0.9819964341135607,3,0.0003088845314874259,-0.0009689140186888597
VR3_Dzpe,-0.0003328675193224144,0.00016595190013249302,0.9631013510468766,3,0.000618055271459467,-0.0012837903101042957
AATSC0are,-0.0003361290397050724,7.901680959309207e-05,0.9910365817399668,3,0.00011664604173089856,-0.0007889041211410434
ATS4Z,-0.0003367179101966637,0.0005231488622405051,0.8095359689436057,3,0.0026609830843621974,-0.0033344189047555244
Vabc,-0.0003521784032924635,0.0002981456745759609,0.9113041711561386,3,0.00135622937450922,-0.002060586181094147
MPC7,-0.0003532567249784624,7.543088100076179e-05,0.9925697962194165,3,7.897058796651319e-05,-0.000785484037923438
SpMAD_D,-0.0003576857801735796,0.0016408267755248559,0.6289742549757065,3,0.009044433600960447,-0.009759805161307608
VR3_A,-0.00035927017561681224,0.0005300537045188638,0.819364677282471,3,0.0026779963309006547,-0.0033965366821342795
AATSC4c,-0.00036115014749943386,0.0002380976051102593,0.9402658670030837,3,0.0010031755333102855,-0.0017254758283091532
AATS1i,-0.00036843801382998215,0.00015940187695825494,0.9714493103558586,3,0.0005449524178071127,-0.001281828445467077
LogEE_DzZ,-0.00036937598398279853,0.0015766497718693914,0.6379015694620607,3,0.008665002049379074,-0.00940375401734467
AATSC5c,-0.00037391888669615253,0.00044162338793893514,0.8599128432687708,3,0.00215663209945201,-0.0029044698728443153
MATS1d,-0.0003755600014494857,0.0001425119779661154,0.9776013371067765,3,0.0004410494359790064,-0.0011921694388779779
GATS6pe,-0.00037647269753613805,0.00023705037026339887,0.9446745047005959,3,0.0009818522114693087,-0.001734797606541585
ATS7d,-0.0003780417704676575,0.00024056592243693796,0.9436854635876623,3,0.0010004276423448086,-0.0017565111832801236
MWC02,-0.00038350428242509005,0.00038872985497945663,0.885190380493788,3,0.0018439608943048983,-0.0026109694591550784
AATSC0v,-0.00038656993896731456,0.0002618647279969767,0.9375340609329607,3,0.0011139439916078445,-0.0018870838695424735
Zagreb1,-0.0003880687233380938,0.00043033303543589443,0.8706463855857772,3,0.0020777872909385144,-0.0028539247376147023
ATS0are,-0.0003931008551797492,0.0005334398420499259,0.8350019432984108,3,0.002663568594892074,-0.003449770305251572
SpMax_Dzare,-0.00039460318115249377,0.001172826593535263,0.6904960983983573,3,0.006325823258902425,-0.007115029621207412
AATS3dv,-0.00039682849979823703,0.0010666518706288486,0.7073156823717042,3,0.0057152050038934785,-0.006508862003489952
nBondsM,-0.0004017838591313568,0.00010031439525013323,0.9899236015492768,3,0.0001730287498878514,-0.000976596468150565
ATS0p,-0.0004038825777931965,0.0002366880776234699,0.9510263428762724,3,0.0009523663542094804,-0.0017601315097958733
ATSC4c,-0.0004053637715363545,0.00023588669838327397,0.9516159123567209,3,0.0009462931685520787,-0.0017570207116247877
AATSC4are,-0.00041300752419013803,0.0002470785085843485,0.9492677106988927,3,0.0010027797294518614,-0.0018287947778321376
ATSC8Z,-0.0004142003204644455,0.00011283341433610717,0.9880726647778929,3,0.0002323476561979265,-0.0010607482971268175
SpAbs_A,-0.00041497005955954774,0.00012274299141677594,0.9860266624012676,3,0.0002883608926848716,-0.001118301011803967
AATS2m,-0.00042011872595535776,0.0004109856063878952,0.890673181737809,3,0.001934874374367934,-0.0027751118262786495
nRing,-0.00042561299376203676,0.0003065291679622957,0.9310027584051752,3,0.0013308331308200707,-0.0021820591183441445
MATS4i,-0.0004276051877789844,7.678465169359388e-05,0.994710948536479,3,1.2379381360580293e-05,-0.0008675897569185491
LogEE_D,-0.000428018663027487,0.00014697784445442955,0.9814347616181515,3,0.00041418068461557023,-0.0012702180106705441
ATSC8dv,-0.00042850385570221877,0.00012725174545139676,0.9859196276457001,3,0.00030066275715306224,-0.0011576704685574998
MATS8Z,-0.00042864206045870973,0.0002250959191015207,0.9595390063704592,3,0.0008611825177156762,-0.0017184666386330957
piPC8,-0.0004305090814841854,0.0005261903360680018,0.8539134723263846,3,0.0025846198953865633,-0.0034456380583549337
SIC1,-0.0004400879864286574,0.0036188492386911397,0.5736580524127116,3,0.02029631945890723,-0.02117649543176454
GATS1p,-0.0004420446879803234,0.00012371850447421168,0.9874347737787833,3,0.00026687606226146946,-0.0011509654382221163
SMR_VSA7,-0.00044471916032739106,0.00016697429933587444,0.9780411422647477,3,0.0005120620912675115,-0.0014015004119222938
nAcid,-0.0004447314324981244,0.00015689650260703104,0.9804642533446833,3,0.0004543029262761885,-0.0013437657912724373
EState_VSA1,-0.00045078648004419813,0.00011017750177630673,0.9903316575802364,3,0.000180542823126507,-0.0010821157832149033
TIC1,-0.0004520405604322893,0.0001503252353401575,0.9825289460589474,3,0.00040933970819059963,-0.0013134208290551783
Xp-1dv,-0.0004563859694954227,0.0002805960022812096,0.946855571036887,3,0.0011514602399089805,-0.002064232178899826
piPC7,-0.0004676120520055634,0.00046749208511950174,0.8873380805309576,3,0.002211169437663175,-0.003146393541674302
MDEO-11,-0.00046766709745212537,0.00010522749993602453,0.991769872946969,3,0.00013529814624967015,-0.0010706323411539208
ATSC2p,-0.0004777198839851042,0.00014691407397113377,0.984945624519699,3,0.0003641140517169224,-0.0013195538196871307
VR1_DzZ,-0.00047813861843991795,0.00022795556419235037,0.9659423516126272,3,0.0008280720432215895,-0.0017843492801014253
ATSC4dv,-0.00047869437907518037,0.0003184613823922303,0.9393651387338462,3,0.0013461246573980372,-0.002303513415548398
AATSC4pe,-0.00048242541057478644,0.00031488392266324844,0.9412493323806376,3,0.0013218943849335658,-0.0022867452060831386
AATSC0se,-0.0004869690444473292,0.00015899869004718452,0.983126490237688,3,0.0004241110814784378,-0.0013980491703730962
TpiPC10,-0.00048708314130426383,0.0005025633655248891,0.8823913844295541,3,0.0023926606742719144,-0.0033668269568804424
AATS2Z,-0.0004879621797138726,0.0003201903004414955,0.9407302190071966,3,0.0013467637489077795,-0.002322688108335525
AATSC5se,-0.0004936199950197895,0.00022190700604962402,0.9693790246145588,3,0.000777931757736814,-0.001765171747776393
AATSC0pe,-0.0004941179049979261,0.00013770165686241708,0.987537964917967,3,0.00029492785907199773,-0.0012831636690678499
SpDiam_DzZ,-0.0005036043184542908,0.0010317697861570196,0.7565517222400564,3,0.005408550973009914,-0.006415759609918496
AATSC1c,-0.0005239002179057058,7.877548234035994e-05,0.9962738716931395,3,-7.250796838956556e-05,-0.0009752924674218461
SpMax_Dzse,-0.0005487368857146994,0.00018480273769659256,0.9821053558345595,3,0.0005102032947488783,-0.001607677066178277
VE1_Dzv,-0.0005508840349190136,0.0003987459139277741,0.9304453677589019,3,0.0017339742703028189,-0.002835742340140846
ATS7se,-0.0005518316969701786,0.0004809543717732722,0.9073786381004145,3,0.0022040901881076424,-0.0033077535820479997
GATS5d,-0.0005660018603151814,0.0004974429150000121,0.9062298159742043,3,0.002284401205927671,-0.003416404926558034
MATS8m,-0.0005665831930138643,0.0011536745628740897,0.7577160934586861,3,0.006044099987512704,-0.007177266373540433
ATSC4are,-0.0005666909454139132,0.00011889672449031165,0.9928210084486332,3,0.00011460047081503775,-0.001247982361642864
ETA_eta_L,-0.0005809900043533545,0.0007227620910952016,0.8507825653553824,3,0.003560516927395404,-0.004722496936102113
AATSC4dv,-0.0005886196678117905,0.0008061621428779426,0.8332962371724428,3,0.004030778809193635,-0.005208018144817216
Xp-6dv,-0.0005956164619684012,0.00011933843912941121,0.9934406029266593,3,8.820602812596745e-05,-0.00127943895206277
AXp-4d,-0.0005965965017584451,0.0007365812202708757,0.8521282130796982,3,0.003624095572621496,-0.004817288576138386
SsssCH,-0.0006041344294187753,0.00046399742305254553,0.9235989917456249,3,0.0020546222590702456,-0.0032628911179077963
Xp-6d,-0.0006065902220943423,0.0001520761240522321,0.9898425000339837,3,0.0002648228330112876,-0.0014780032771999723
TIC5,-0.0006311751280020742,0.0004890903965582548,0.9225316265551257,3,0.0021713670813277106,-0.003433717337331859
ATSC4pe,-0.0006323543883408148,9.251904661354034e-05,0.9964700237022684,3,-0.00010220999146445299,-0.0011624987852171765
ATS4p,-0.0006330790405153497,0.003882824961043366,0.5979117878121194,3,0.02161593856714728,-0.022882096648177978
GATS2p,-0.0006343093205742149,0.00037985384078728965,0.9491802812646324,3,0.0015422953105404696,-0.002810913951688899
VSA_EState7,-0.00063597181627049,0.000391752186358561,0.9466846171722152,3,0.0016088116544193203,-0.0028807552869603
RPCG,-0.0006493138532447651,0.00013907498822878997,0.9925249768644236,3,0.00014760125184829235,-0.0014462289583378227
ATSC1s,-0.0006607476465942119,0.0003962465984694992,0.9490575286008602,3,0.0016097893038933293,-0.002931284597081753
AATS4se,-0.0006613733019911564,0.0002810898617230127,0.9723666120814028,3,0.0009493027767806867,-0.0022720493807629996
EState_VSA8,-0.0006650512377591455,0.0005124041409095289,0.923219607077867,3,0.0022710813120511582,-0.0036011837875694493
AATS3d,-0.0006670947997680458,0.0006458690509147882,0.8922422459970554,3,0.0030338064847920698,-0.0043679960843281615
BIC1,-0.0006684974992403151,0.002631358101494433,0.6485488494929332,3,0.014409476223397827,-0.015746471221878458
EState_VSA4,-0.0006793428873243893,0.0006212065956560662,0.9006484875145901,3,0.0028802397936919678,-0.004238925568340746
bpol,-0.0006960353001657649,0.0023420333822528837,0.6710163116975394,3,0.012724075696925378,-0.014116146297256908
ATSC4m,-0.0007129164152562817,0.000324916767796186,0.9686061547822081,3,0.0011488926954432706,-0.002574725525955834
AATSC2c,-0.0007143441924177633,0.00040831042744108204,0.9530858713546542,3,0.0016253198358797583,-0.0030540082207152846
C2SP2,-0.0007215733189626464,0.0005487151757744775,0.9247802565152499,3,0.00242262548728936,-0.003865772125214653
SpDiam_Dzse,-0.000734656626553957,0.0007037463210412816,0.8938415204515298,3,0.0032978878340564565,-0.004767201087164371
ATSC4p,-0.0007528768271501026,0.00027969547538644326,0.9784723373641865,3,0.0008498092632845169,-0.002355562917584722
GATS5dv,-0.0007533583312773762,0.0005459252390509472,0.9303181425357341,3,0.002374853828162354,-0.0038815704907171063
MATS2are,-0.0007618106547587211,0.00022833512751691543,0.9856679482905388,3,0.0005465749468437312,-0.0020701962563611735
MATS4are,-0.0007852713348365884,0.000382319256106954,0.9646343604443299,3,0.001405460399458836,-0.0029760030691320127
IC3,-0.0008314226705337472,0.0010024021654643034,0.85632060540493,3,0.004912452897676639,-0.006575298238744134
Si,-0.0008364531662917637,0.0008252111007031974,0.8893831978220996,3,0.00389209795146207,-0.005565004284045597
nH,-0.000843298859318183,0.004120112504794636,0.6215777571942271,3,0.022765402687736445,-0.02445200040637281
ATS1p,-0.0008518491804781758,0.001324403448571406,0.8094047370980688,3,0.006737129447854386,-0.008440827808810739
AATS2se,-0.0008523432144027324,0.0014550473516444155,0.791465857460895,3,0.0074852394661259125,-0.009189925894931377
ATS8i,-0.0008963847386856868,0.00021978377474145004,0.9902718431899414,3,0.00036300066322207225,-0.0021557701405934457
ATSC1pe,-0.0009104385354595698,0.0006247803847379508,0.9361946896867163,3,0.0026696223533067337,-0.004490499424225873
MAXsCH3,-0.0009235768293865595,0.0007807223063621106,0.9115006734420597,3,0.003550048563265173,-0.005397202222038292
SsOH,-0.0009245228895426912,0.00038954370967162757,0.9728029803500812,3,0.0013076057648248067,-0.0031566515439101894
mZagreb2,-0.0009648637321901891,0.00039470467375859563,0.9742451591259143,3,0.0012968378187141155,-0.0032265652830944934
TIC4,-0.0009792399422410465,0.0005086123332188867,0.960317065423514,3,0.0019351651290142366,-0.0038936450134963293
AATSC5Z,-0.0009913389967634763,0.0005100456225253677,0.9609764207562697,3,0.0019312789811607187,-0.003913956974687671
AATSC5are,-0.0009924800555428566,0.0007091271380707322,0.9318793773403712,3,0.0030708970833450986,-0.005055857194430811
AATS7m,-0.0010033011753987908,0.0005988276396243963,0.9494679494404956,3,0.0024280476058705282,-0.00443464995666811
GATS1c,-0.0010462094271571816,0.0007610574225850926,0.9298887769641284,3,0.0033147340007402227,-0.0054071528550545854
AATSC5d,-0.001191828425598877,0.000333750089115532,0.9874214449847644,3,0.0007205965958203438,-0.0031042534470180974
ATS5p,-0.0011932487755471528,0.004357544976119051,0.6589860211425309,3,0.023775967161965148,-0.02616246471305945
AATS5Z,-0.0011990771237498643,0.0005650071701474548,0.9666541654367922,3,0.0020384766169390806,-0.004436630864438809
SdsCH,-0.0012028268153832327,0.00033468374849650323,0.9875753261881236,3,0.0007149481778259102,-0.0031206018085923755
VSA_EState3,-0.0012161065031731921,0.00047896260481417806,0.9759937565364544,3,0.0015284023363545825,-0.003960615342700967
ATS1are,-0.0012810052699594732,0.0001504419550102996,0.9977170182158295,3,-0.0004189561846831923,-0.002143054355235754
VR2_A,-0.0013361071553285402,0.00020580832908703167,0.9960917999414166,3,-0.00015680260680968404,-0.0025154117038473965
VR1_Dzi,-0.0013548707498718393,0.0006534123870483236,0.9652308875894581,3,0.0023892546872420007,-0.005098996186985679
MINdO,-0.0013711550681949718,0.001036948087521987,0.9254302527439484,3,0.004570672464331572,-0.007312982600721516
CIC1,-0.0014953524722765195,0.002866929365410563,0.7691712541942598,3,0.014932470715973622,-0.01792317566052666
nC,-0.0016030823885258931,0.004693809977768415,0.6929449658029474,3,0.025292969298112478,-0.028499134075164266
AXp-2d,-0.0016791426301753325,0.0009582481218277822,0.9532149471519881,3,0.0038117253715918616,-0.007170010631942527
VR1_A,-0.0016797541484933065,0.00019079732128132748,0.9978634590194743,3,-0.0005864643393275549,-0.002773043957659058
Mare,-0.001719141614391989,0.0012536401586616783,0.9296141118300687,3,0.005464355515553739,-0.008902638744337717
VR1_D,-0.0017963295601832556,0.000831821242426136,0.9676873279379616,3,0.0029700984026661877,-0.006562757523032699
ATS1pe,-0.0018792632304812835,0.003455461085637453,0.7771814332782069,3,0.017920911979137717,-0.02167943844010028
SpMAD_Dzpe,-0.001904093459204716,0.000869964592010653,0.9684641496589049,3,0.0030809001266217445,-0.006889087045031176
ATS0i,-0.002015718770500182,0.002966689301472717,0.8198245386626362,3,0.014983739914136008,-0.01901517745513637
ATS4v,-0.002074449353623294,0.000947041873820724,0.9685098425721843,3,0.0033522056043609858,-0.007501104311607575
GATS2dv,-0.002212951697828064,0.0010533401129028798,0.9660410058414404,3,0.003822803957903585,-0.008248707353559714
NsssCH,-0.002221870350474294,0.002873940654198175,0.8437753547681986,3,0.014246128300036723,-0.01868986900098531
AATS3se,-0.002490929601238673,0.0031814904496643053,0.8460605722302293,3,0.0157393634826326,-0.020721222685109945
SZ,-0.002703781634663255,0.0009834714154093637,0.9793081529623879,3,0.002931618636431128,-0.008339181905757637
TSRW10,-0.0027226554710835793,0.002456839082645011,0.9025396727535446,3,0.011355304920485058,-0.01680061586265222
VMcGowan,-0.002796266454013994,0.0011181668814411424,0.9753070997088936,3,0.0036109537743230853,-0.009203486682351074
Xp-7d,-0.002874523624371276,0.001994625232677627,0.9350300491224048,3,0.008554900150273364,-0.014303947399015915
AATS3are,-0.002895471916023388,0.0025980088798665786,0.9033406738567633,3,0.011991407068468077,-0.017782350900514853
MDEC-22,-0.002905538767784007,0.0005797967032899649,0.9934926584008908,3,0.0004167606378777922,-0.006227838173445806
ATS8v,-0.0029313270395820434,0.0017441302725835375,0.9497366533523178,3,0.007062732835406781,-0.012925386914570867
AATS0pe,-0.0029633040739711716,0.0015727899438077704,0.9587733403301671,3,0.006048956716566941,-0.011975564864509283
Mpe,-0.003020532712385837,0.001264591491944027,0.9731206202558786,3,0.004225716771701779,-0.010266782196473454
ATS8se,-0.0030671134850687918,0.0015898290739606283,0.9604585673212566,3,0.006042783410777635,-0.01217701038091522
ATS7p,-0.003389207393962331,0.003461942856596462,0.8839810611332524,3,0.01644810908203945,-0.02322652386996411
CIC0,-0.003824635045575786,0.0015581436452755037,0.9744405241498736,3,0.005103700830189984,-0.012752970921341556
AATS0s,-0.005055454259004694,0.009121443521135957,0.7808156320604833,3,0.04721142862786142,-0.05732233714587081
AATSC0dv,-0.005181189535506244,0.0033130915071188003,0.9432257984419751,3,0.013803192201309433,-0.02416557127232192
